RIC,Date,Total Equity,Company Market Cap,Revenue,Full-Time Employees,"Cash Dividend Paid, Common, Discrete"
QBYn.DE,31/12/2000,130.093648,,1.59472,63,
QBYn.DE,31/12/2001,339.14,,4.971,194,
QBYn.DE,31/12/2002,239.966,39.90331132,29.433,263,
QBYn.DE,31/12/2003,145.254,242.7358876,47.088,433,
QBYn.DE,31/12/2004,89.469,295.0661585,115.625,373,
QBYn.DE,31/12/2005,70.174,442.2670965,145.874,367,
QBYn.DE,31/12/2006,85.038,576.313665,194.387,450,
QBYn.DE,31/12/2007,156.876,378.5049115,262.522,675,
QBYn.DE,31/12/2008,152.207,169.8727299,335.195,820,
QBYn.DE,31/12/2009,153.696,232.8968329,413.304,678,
QBYn.DE,31/12/2010,159.712,452.0938521,420.546,664,
QBYn.DE,31/12/2011,184.048,286.7317051,422.106,608,
QBYn.DE,31/12/2012,204.921,289.168283,478.079,1334,
QBYn.DE,31/12/2013,180.236,532.5026342,481.496,1485,10.985
QBYn.DE,31/12/2014,193.171,216.2562124,455.724,1689,11.138
QBYn.DE,31/12/2015,133.988,187.4853554,431.444,1697,12.414
QBYn.DE,31/12/2016,113.882,237.7903126,402.436,1454,12.416
QBYn.DE,31/12/2017,86.673,187.0037654,385.979,1360,3.725
QBYn.DE,31/12/2018,90.066,157.4507135,357.867,1342,3.725
QBYn.DE,31/12/2019,90.877,130.6294563,363.386,1282,3.725
QBYn.DE,31/12/2020,160.168,209.6116681,238.047,902,3.725
QBYn.DE,31/12/2021,136.555,244.4249535,143.416,936,3.725
LECG.F,31/12/1996,168.317326,587.4800338,726.211547,1793,
LECG.F,31/12/1997,202.549348,573.6298993,707.234433,1775,
LECG.F,31/12/1998,177.060931,,716.391162,1673,128.8455541
LECG.F,31/12/1999,179.778959,1134.22848,663.684114,1554,17.2305364
LECG.F,31/12/2000,181.667,,541.002,1450,19.9
LECG.F,31/12/2001,203.454,1612.73112,594.724,1408,21.8
LECG.F,31/12/2002,203.454,,594.724,1408,21.8
LECG.F,31/12/2003,182.03,1577.28648,332.341,1400,
LECG.F,31/12/2004,209.861,2108.95608,625.319,1392,22.2
LECG.F,31/12/2005,491.656,1984.89984,689.767,1632,50.098
LECG.F,31/12/2006,555.973,2321.62392,805.041,1537,53.603
LECG.F,31/12/2007,616.701,2250.73464,883.248,1491,60.705
LECG.F,31/12/2008,663.307,1701.34272,941.368,1478,53.682
LECG.F,31/12/2009,686.063,1949.4552,1090.986,1517,53.455
LECG.F,31/12/2010,746.229,2162.12304,1394.926,1508,53.413
LECG.F,31/12/2011,823.51,2086.236066,1734.752,1524,63.922
LECG.F,31/12/2012,844.901,2197.56768,2036.432,1839,71.022
LECG.F,31/12/2013,856.763,2233.402211,2111.448,1799,71.034
LECG.F,31/12/2014,915.261,2550.241848,2132.161,1831,71.085
LECG.F,31/12/2015,399.625,2482.897032,1317.06,1762,74.469
LECG.F,31/12/2016,472.456,2516.533995,1291.992,1803,
LECG.F,31/12/2017,491.82,2914.258301,1379.071,1798,
LECG.F,31/12/2018,522.812,3243.18456,1287.591,1779,
LECG.F,31/12/2019,501.772,3544.464,1314.181,1777,
LECG.F,31/12/2020,542.425,3544.464,1466.826,1799,
LECG.F,31/12/2021,559.825,5033.13888,1262.277,1776,
EUXG.F,31/12/1999,4.548,,,35,0.409
EUXG.F,31/12/2000,8.593,,,35,4.241
EUXG.F,31/12/2001,25.344,,,54,1.5
EUXG.F,31/12/2002,28.85,46.13115,,54,3.75
EUXG.F,31/12/2003,53.072,113.3,,104,4.58
EUXG.F,31/12/2004,53.072,131.84,,104,4.58
EUXG.F,31/12/2005,63.073,144.4293136,,111,5.874
EUXG.F,31/12/2006,72.594,169.95,,113,8.017
EUXG.F,31/12/2007,87.316,267.285,,120,8.651
EUXG.F,31/12/2008,98.75082,234.531,,135,11.33
EUXG.F,31/12/2009,82.881,260.1265,,135,19.71
EUXG.F,31/12/2010,82.88068,260.0235,,82,89.462
EUXG.F,31/12/2011,82.88068,254.925,,70,13.624
EUXG.F,31/12/2012,82.88068,290.4085,,73,12.508
EUXG.F,31/12/2013,82.88068,321.875,,78,16.771
EUXG.F,31/12/2014,82.88068,361.015,,76,12.097
EUXG.F,31/12/2015,82.88068,386.5075,,74,8.354
EUXG.F,31/12/2016,82.88068,441.87,,73,7.431
EUXG.F,31/12/2017,82.88068,458.0925,,72,10.065
EUXG.F,31/12/2018,82.88068,368.225,,64,7.742
EUXG.F,31/12/2019,82.88068,293.55,,60,4.62
EUXG.F,31/12/2020,82.88068,360.5,,62,3.957
EUXG.F,31/12/2021,82.88068,337.325,,64,4.214
AGRG.F,31/12/1999,5.960642,18.58326,4.705932,8,
AGRG.F,31/12/2000,5.996944,8.96086,5.580241,8,
AGRG.F,31/12/2001,6.612028,0.345805,6.44637,7,
AGRG.F,31/12/2002,7.223022,11.060976,7.627454,8,
AGRG.F,31/12/2003,7.952,14.71632,7.969,8,0
AGRG.F,31/12/2004,8.309,12.801616,8.277,8,0.475
AGRG.F,31/12/2005,18.147,16.6152,7.028,7,0.475
AGRG.F,31/12/2006,16.187,42.25432,8.719,7,
AGRG.F,31/12/2007,16.892,53.36876,10.405,7,
AGRG.F,31/12/2008,17.534,30.003264,11.065,8,
AGRG.F,31/12/2009,18.265,34.11816,11.33,8,
AGRG.F,31/12/2010,18.97179,35.60397,11.17218,8,0.625
AGRG.F,31/12/2011,19.715,33.4852,11.2025,8,0.625
AGRG.F,31/12/2012,20.69262,41.265566,11.32096,9,0.625
AGRG.F,31/12/2013,21.56414,44.367704,11.22344,9,0.703
AGRG.F,31/12/2014,22.4739,49.37536,10.91969,9,0.703
AGRG.F,31/12/2015,23.49465,55.86484,10.93081,9,0.703
AGRG.F,31/12/2016,23.98469,64.830464,10.99167,9,0.78
AGRG.F,31/12/2017,25.21823,84.749472,11.08854,9,0.781
AGRG.F,31/12/2018,26.71985,85.86712,11.35922,10,0.897
AGRG.F,31/12/2019,28.15813,115.7724,10.97579,10,1.014
AGRG.F,31/12/2020,29.23266,122.29928,10.97079,9,1.014
AGRG.F,31/12/2021,31.10576,154.2736,11.0238,8,0.196
GKSG.DE,31/12/2005,0.513,,4.172,83,0
GKSG.DE,31/12/2006,1.44,,7.079,101,0
GKSG.DE,31/12/2007,1.44,,7.079,101,0
GKSG.DE,31/12/2008,2.081,21.645,10.745,164,
GKSG.DE,31/12/2009,11.78241,57.276,15.02855,213,0.184
GKSG.DE,31/12/2010,15.29958,84.7485,23.27663,291,0
GKSG.DE,31/12/2011,24.33197,73.032,27.68957,366,1.665
GKSG.DE,31/12/2012,28.23119,65.514,31.75335,428,0.895
GKSG.DE,31/12/2013,28.33242,95.445,28.42583,450,0.895
GKSG.DE,31/12/2014,33.15646,65.394,42.45758,550,0
GKSG.DE,31/12/2015,30.55525,69.741,44.634,618,0.448
GKSG.DE,31/12/2016,28.96665,113.3055,62.60233,739,0
GKSG.DE,31/12/2017,31.65409,217.539,77.33261,877,
GKSG.DE,31/12/2018,37.59778,132.54148,90.4523,1011,
GKSG.DE,31/12/2019,39.187,139.7376,106.151,1205,
GKSG.DE,31/12/2020,41.261,204.91,115.448,1168,
GKSG.DE,31/12/2021,47.97,360.068,117.56,1162,
NTGG.DE,31/12/2003,7.915,,43.26,,
NTGG.DE,31/12/2004,9.586,,56.499,268,
NTGG.DE,31/12/2005,9.586,,56.499,268,
NTGG.DE,31/12/2006,14.677,46.11,61.319,276,
NTGG.DE,31/12/2007,44.501,62.0,71.578,278,
NTGG.DE,31/12/2008,54.057,19.92,88.109,314,0.8
NTGG.DE,31/12/2009,53.959,30.32,96.277,347,0.8
NTGG.DE,31/12/2010,48.973,56.4,73.064,349,0
NTGG.DE,31/12/2011,51.057,53.52,112.725,372,
NTGG.DE,31/12/2012,50.018,50.4,130.423,400,
NTGG.DE,31/12/2013,49.466,71.584,130.908,417,
NTGG.DE,31/12/2014,51.14,97.224,132.934,415,
NTGG.DE,31/12/2015,52.631,128.12,143.335,424,0.48
NTGG.DE,31/12/2016,57.504,115.08,151.346,444,0.96
NTGG.DE,31/12/2017,57.203,228.228,159.215,460,1.2
NTGG.DE,31/12/2018,84.563,190.96,168.601,476,1.2
NTGG.DE,31/12/2019,95.787,290.4,176.743,496,1.584
NTGG.DE,31/12/2020,98.945,238.48,179.034,514,1.76
NTGG.DE,31/12/2021,76.835,312.4,159.576,490,1.32
FPHG.DE,31/12/2003,0,,126.142,855,
FPHG.DE,31/12/2004,0,,130.041,876,
FPHG.DE,31/12/2005,3.27,,94.95,889,
FPHG.DE,31/12/2006,3.27,,94.95,889,
FPHG.DE,31/12/2007,53.531,,145.888,888,
FPHG.DE,31/12/2008,48.252,,147.685,1092,
FPHG.DE,31/12/2009,28.376,,145.027,1109,
FPHG.DE,31/12/2010,13.205,,131.068,1054,
FPHG.DE,31/12/2011,18.154,,151.469,1080,
FPHG.DE,31/12/2012,15.625,,159.361,1136,
FPHG.DE,31/12/2013,21.079,,165.64,1093,
FPHG.DE,31/12/2014,25.11,,168.918,1047,0
FPHG.DE,31/12/2015,28.686,,170.307,1054,1.263
FPHG.DE,31/12/2016,33.713,,191.056,1048,2.559
FPHG.DE,31/12/2017,35.946,75.49869754,202.969,1052,1.923
FPHG.DE,31/12/2018,32.959,48.904368,206.343,1067,2.606
FPHG.DE,31/12/2019,31.289,56.2400232,204.206,1065,1.908
FPHG.DE,31/12/2020,31.991,52.1646592,209.088,1012,0.477
FPHG.DE,31/12/2021,13.221,50.04546992,195.853,1003,
BNNn.DE,31/12/2012,11.40917,,7.27474,129,
BNNn.DE,31/12/2013,17.29976,,9.49314,,
BNNn.DE,31/12/2014,11.9988,,12.98761,176,
BNNn.DE,31/12/2015,11.9988,,12.98761,176,
BNNn.DE,31/12/2016,5.45072,287.25109,23.91841,191,
BNNn.DE,31/12/2017,47.18,406.255095,26.415,212,
BNNn.DE,31/12/2018,23.528,194.2802143,29.051,247,
BNNn.DE,31/12/2019,23.528,195.0024456,29.051,247,
BNNn.DE,31/12/2020,15.315,179.5466944,40.046,281,
BNNn.DE,31/12/2021,20.785,203.1817035,39.064,324,
TTRGn.DE,31/12/1997,7.972065,,44.744186,232,
TTRGn.DE,31/12/1998,25.81,61.7471426,62.844,350,2.475
TTRGn.DE,31/12/1999,25.81,46.74,62.844,350,2.475
TTRGn.DE,31/12/2000,36.778,250.0,104.927,580,2.3
TTRGn.DE,31/12/2001,36.778,74.366,104.927,580,2.3
TTRGn.DE,31/12/2002,54.756,10.758,130.99,698,2.575
TTRGn.DE,31/12/2003,36.288,76.89,106.737,596,1.32
TTRGn.DE,31/12/2004,36.288,85.8,106.737,596,1.32
TTRGn.DE,31/12/2005,40.674,118.8,117.259,661,1.98
TTRGn.DE,31/12/2006,46.932,158.907,129.787,694,2.97
TTRGn.DE,31/12/2007,53.937,115.974,151.272,724,3.676
TTRGn.DE,31/12/2008,56.872,25.21297725,153.17,814,4.733
TTRGn.DE,31/12/2009,41.816,40.68614685,141.677,811,4.504
TTRGn.DE,31/12/2010,31.287,46.13629454,82.21,,
TTRGn.DE,31/12/2011,33.884,29.2884996,85.887,623,0
TTRGn.DE,31/12/2012,37.291,47.87011845,97.265,637,
TTRGn.DE,31/12/2013,40.865,49.8567921,90.662,662,
TTRGn.DE,31/12/2014,42.8,64.1031312,105.207,777,0.776
TTRGn.DE,31/12/2015,46.495,133.3179345,112.371,781,1.299
TTRGn.DE,31/12/2016,50.797,158.1855285,122.838,828,2.151
TTRGn.DE,31/12/2017,61.762,306.0095595,151.792,1252,3.136
TTRGn.DE,31/12/2018,69.553,169.2377925,205.095,1329,3.799
TTRGn.DE,31/12/2019,75.244,129.1733355,216.286,1453,6.079
TTRGn.DE,31/12/2020,75.067,172.691625,207.927,1474,6.079
TTRGn.DE,31/12/2021,79.423,203.7761175,190.454,1409,0
1846.HK,31/12/2016,10.92099952,,32.03413948,,
1846.HK,31/12/2017,19.99299895,,34.74749455,,
1846.HK,31/12/2018,19.99299895,,34.74749455,,
1846.HK,31/12/2019,25.288,315.9405031,44.25549283,,
1846.HK,31/12/2020,92.44180737,303.9228648,49.20552574,265,0
1846.HK,31/12/2021,100.6869561,303.887011,50.04478392,215,6.554054461
TSSG.F,31/12/1998,,66.033,,,
TSSG.F,31/12/1999,0.761314,26.6409,73.08459,659,
TSSG.F,31/12/2000,2.335582,22.011,68.556077,678,0
TSSG.F,31/12/2001,4.556123,29.190336,63.359816,645,
TSSG.F,31/12/2002,7.129,5.2125,58.055,570,
TSSG.F,31/12/2003,-0.001,3.828,53.369,519,0
TSSG.F,31/12/2004,-0.001,3.828,54.943,451,
TSSG.F,31/12/2005,6.205,3.828,53.308,456,
TSSG.F,31/12/2006,9.694,3.828,54.717,435,
TSSG.F,31/12/2007,14.412,3.828,61.024,428,
TSSG.F,31/12/2008,18.53,3.828,62.647,439,0
TSSG.F,31/12/2009,21.215,3.828,61.316,420,0.957
TSSG.F,31/12/2010,22.54,3.828,64.183,422,2.871
TSSG.F,31/12/2011,28.926,52.635,74.475,469,1.914
TSSG.F,31/12/2012,34.466,72.6329378,82.331,521,3.35
TSSG.F,31/12/2013,39.967,85.173,87.137,557,3.828
TSSG.F,31/12/2014,46.753,106.37055,89.612,566,2.393
TSSG.F,31/12/2015,51.531,137.81757,91.807,597,3.828
TSSG.F,31/12/2016,58.948,167.475,98.258,607,3.828
TSSG.F,31/12/2017,63.681,157.84758,101.6,477,4.785
TSSG.F,31/12/2018,81.024,95.7,98.042,622,4.785
TSSG.F,31/12/2019,81.183,96.657,96.967,641,8.135
TSSG.F,31/12/2020,82.516,94.2645,100.111,660,7.178
TSSG.F,31/12/2021,83.315,110.5335,103.641,677,7.178
FSNT.DE,31/12/2016,26.90789,,45.583,93,
FSNT.DE,31/12/2017,26.59538,,58.7515,121,
FSNT.DE,31/12/2018,26.8976,,65.2413,134,
FSNT.DE,31/12/2019,26.8976,,65.2413,134,
FSNT.DE,31/12/2020,28.29735,201.5,73.16034,136,
FSNT.DE,31/12/2021,66.369,136.4,94.812,148,
2HR.DE,31/12/1997,0,,38.930284,536,
2HR.DE,31/12/1998,0,710.3244119,39.048904,505,
2HR.DE,31/12/1999,0,710.3244119,37.362152,480,
2HR.DE,31/12/2000,3.457,59.584,43.914,492,
2HR.DE,31/12/2001,3.457,71.744,43.914,492,
2HR.DE,31/12/2002,68.712,70.528,191.582,883,0
2HR.DE,31/12/2003,68.712,164.00172,191.582,883,0
2HR.DE,31/12/2004,79.404,227.37032,211.151,1215,8.512
2HR.DE,31/12/2005,80.494,287.5232,497.069,1634,5.675
2HR.DE,31/12/2006,71.84,725.99608,650.073,1811,5.675
2HR.DE,31/12/2007,113.701,553.0197869,743.472,1821,5.675
2HR.DE,31/12/2008,172.254,326.7069208,776.587,1227,19.126
2HR.DE,31/12/2009,164.819,448.9972178,1035.186,1340,24.19
2HR.DE,31/12/2010,181.258,630.9340076,762.288,1336,11.989
2HR.DE,31/12/2011,226.435,496.0550036,1056.767,1374,13.488
2HR.DE,31/12/2012,236.785,354.4320494,1209.534,1409,19.483
2HR.DE,31/12/2013,213.331,260.7061282,1228.945,1458,17.984
2HR.DE,31/12/2014,189.241,270.1914216,1214.396,1405,0
2HR.DE,31/12/2015,209.101,330.9065827,1058.622,1553,
2HR.DE,31/12/2016,243.095,535.6904031,982.907,1568,
2HR.DE,31/12/2017,275.799,533.4336738,942.653,1628,
2HR.DE,31/12/2018,305.753,226.6804331,1025.108,1692,
2HR.DE,31/12/2019,320.059,198.7641236,1114.148,1664,7.171
2HR.DE,31/12/2020,324.402,203.6029506,1075.322,1625,0
2HR.DE,31/12/2021,307.583,261.8748715,873.033,1585,
EQSn.DE,31/12/2003,0.185,,0.431,,
EQSn.DE,31/12/2004,0.261,,0.78,8,
EQSn.DE,31/12/2005,0.363,,1.162,10,
EQSn.DE,31/12/2006,3.81,14.918022,1.514,26,
EQSn.DE,31/12/2007,6.375,26.536554,4.832,36,0.204
EQSn.DE,31/12/2008,8.189,21.062646,8.36,44,0
EQSn.DE,31/12/2009,9.69399,21.3482412,9.44945,56,0.595
EQSn.DE,31/12/2010,10.5661,24.8646321,9.08137,58,0.714
EQSn.DE,31/12/2011,11.89246,26.17956,10.01596,77,0.595
EQSn.DE,31/12/2012,12.74401,31.1893758,13.00368,100,0.832
EQSn.DE,31/12/2013,14.11405,36.770382,14.22041,103,0.832
EQSn.DE,31/12/2014,15.36941,34.211925,15.82871,104,0.892
EQSn.DE,31/12/2015,15.9075,39.26934,16.38959,166,1.623
EQSn.DE,31/12/2016,17.14811,62.82439911,18.37716,197,0.883
EQSn.DE,31/12/2017,22.2549,91.13545278,26.06115,319,0.89
EQSn.DE,31/12/2018,27.44122,100.44846,30.35542,387,1.956
EQSn.DE,31/12/2019,27.7057,89.686125,36.20996,478,0.227
EQSn.DE,31/12/2020,25.21132,204.677008,35.36666,353,0.283
EQSn.DE,31/12/2021,32.944,386.2126296,37.636,414,0.21
ABAG.F,31/12/1996,36.078297,,167.928233,223,
ABAG.F,31/12/1997,36.191804,,200.928041,330,
ABAG.F,31/12/1998,36.191804,112.7788719,200.928041,330,
ABAG.F,31/12/1999,72.61369,87.084,254.141268,706,
ABAG.F,31/12/2000,66.973116,122.508,285.549424,777,
ABAG.F,31/12/2001,92.5551,126.936,403.606747,810,
ABAG.F,31/12/2002,75.493,87.6744,384.138,893,10.062
ABAG.F,31/12/2003,78.425,111.8808,748.599,1285,8.462
ABAG.F,31/12/2004,78.425,166.296,748.599,1285,8.462
ABAG.F,31/12/2005,106.549,271.584,1052.604,1254,8.46
ABAG.F,31/12/2006,116.665,300.0216,964.336,1301,8.46
ABAG.F,31/12/2007,133.321,473.304,1258.816,1380,8.46
ABAG.F,31/12/2008,166.675,354.24,1782.71264,1606,1.08
ABAG.F,31/12/2009,150.1937,492.0,2129.40903,1864,9.84
ABAG.F,31/12/2010,149.03894,434.1408,1309.03395,1836,1.38
ABAG.F,31/12/2011,184.28252,520.8312,1878.82597,1774,1.08
ABAG.F,31/12/2012,178.94415,636.648,2210.6688,1959,2.46
ABAG.F,31/12/2013,175.57678,605.0616,1926.91123,1910,30.11
ABAG.F,31/12/2014,137.20592,482.16,1704.39013,1857,35.3
ABAG.F,31/12/2015,126.9671,501.84,1567.44877,1691,
ABAG.F,31/12/2016,101.99554,515.8128,1021.63282,1486,
ABAG.F,31/12/2017,147.39667,688.69176,596.9944,1400,
ABAG.F,31/12/2018,123.676,678.96,444.162,758,
ABAG.F,31/12/2019,123.644,580.56,413.762,575,
ABAG.F,31/12/2020,123.095,639.6,331.417,533,
ABAG.F,31/12/2021,134.392,454.608,259.396,445,
SD1n.DE,31/12/2015,0.11999,24.0,0,,
SD1n.DE,31/12/2016,12.53935,21.84,0.5,,
SD1n.DE,31/12/2017,12.53935,17.59549895,0.5,,
SD1n.DE,31/12/2018,16.49247,9.13862,0.70554,,
SD1n.DE,31/12/2019,6.24061,8.84618416,0.591,2,
SD1n.DE,31/12/2020,3.04763,8.62685728,0,2,
SD1n.DE,31/12/2021,2.64294,93.8993342,,,
DKG.DE,31/12/2015,,70.17424275,,,
DKG.DE,31/12/2016,22.7253,154.8256962,4.0802,1,
DKG.DE,31/12/2017,154.736,272.6354931,19.2489,9,
DKG.DE,31/12/2018,209.7624,302.5954344,28.6013,10,
DKG.DE,31/12/2019,317.3622,508.1631096,48.8057,15,5.992
DKG.DE,31/12/2020,390.6645,551.9482266,66.4948,20,11.1859
DKG.DE,31/12/2021,467.9753,492.183132,80.342,28,14.0624
CSHG.DE,31/12/1998,,126.0700954,,,
CSHG.DE,31/12/1999,23.091,36.75,62.006,315,0
CSHG.DE,31/12/2000,25.804,66.0,79.785,440,0.511
CSHG.DE,31/12/2001,42.288,12.9700249,119.14,870,0.996
CSHG.DE,31/12/2002,8.273,10.0413096,94.449,558,
CSHG.DE,31/12/2003,8.273,27.86463414,94.449,558,
CSHG.DE,31/12/2004,10.059,55.77110707,70.873,442,
CSHG.DE,31/12/2005,13.918,96.27105579,75.632,466,
CSHG.DE,31/12/2006,19.526,113.8015088,75.024,523,1.255
CSHG.DE,31/12/2007,24.304,77.23440634,82.979,576,3.765
CSHG.DE,31/12/2008,26.177,27.6136014,77.659,636,4.184
CSHG.DE,31/12/2009,25.364,37.15284552,84.143,721,4.184
CSHG.DE,31/12/2010,28.075,50.03919284,87.493,695,0
CSHG.DE,31/12/2011,29.037,50.206548,93.857,634,2.51
CSHG.DE,31/12/2012,32.206,59.8294697,109.002,657,1.255
CSHG.DE,31/12/2013,34.648,86.52261772,118.854,675,2.51
CSHG.DE,31/12/2014,35.93,98.65586682,118.921,671,4.602
CSHG.DE,31/12/2015,39.352,171.2043287,123.394,659,2.929
CSHG.DE,31/12/2016,39.843,167.1041273,121.479,628,7.531
CSHG.DE,31/12/2017,39.515,178.7771497,123.774,615,8.368
CSHG.DE,31/12/2018,39.616,111.2911814,151.701,764,8.368
CSHG.DE,31/12/2019,37.825,114.6382846,169.99,757,8.368
CSHG.DE,31/12/2020,39.834,105.0218447,171.711,737,5.021
CSHG.DE,31/12/2021,42.057,116.149905,147.24,711,0
GAG1n.DE,31/12/2018,14.34677,,0.80965,,
GAG1n.DE,31/12/2019,14.57004,106.855,0.03822,,
GAG1n.DE,31/12/2020,14.44353,210.14,0.00011,0,
GAG1n.DE,31/12/2021,69.56951,113.3255,0,0,
S9I.DE,31/12/2014,19.12792,,64.97586,,
S9I.DE,31/12/2015,21.24882,,75.72796,229,
S9I.DE,31/12/2016,23.12084,,83.60174,226,
S9I.DE,31/12/2017,23.12084,,83.60174,226,
S9I.DE,31/12/2018,70.475,243.36,100.634,246,0
S9I.DE,31/12/2019,70.475,172.25,100.634,246,0
S9I.DE,31/12/2020,67.213,137.02,62.337,394,
S9I.DE,31/12/2021,64.079,276.25,105.181,357,0
93M1k.DE,31/12/2010,43.12241,,62.21916,30,
93M1k.DE,31/12/2011,47.68481,,112.41331,51,4.566
93M1k.DE,31/12/2012,49.28925,,145.52106,78,7.03925
93M1k.DE,31/12/2013,54.132,,205.70765,113,6.45098
93M1k.DE,31/12/2014,61.57118,101.896944,226.84434,149,7.93719
93M1k.DE,31/12/2015,68.77079,94.27608008,219.24864,164,7.08578
93M1k.DE,31/12/2016,139.02022,162.5213442,262.887,,8.22302
93M1k.DE,31/12/2017,213.94833,158.0687047,0.04733,,4.29315
93M1k.DE,31/12/2018,240.66594,159.2674922,0.425,351,5.13766
93M1k.DE,31/12/2019,269.128,169.5428143,0.02774,390,8.56277
93M1k.DE,31/12/2020,271.64128,98.08712459,0.04333,424,8.56277
93M1k.DE,31/12/2021,201.2628,91.39527819,0.04805,,0
PEHG.F,31/12/1997,1.432129,,3.738567,11,
PEHG.F,31/12/1998,2.798812,,3.32033,13,
PEHG.F,31/12/1999,2.798812,,3.32033,13,
PEHG.F,31/12/2000,2.982366,47.52,5.335843,13,
PEHG.F,31/12/2001,6.059321,21.03374116,5.706019,24,
PEHG.F,31/12/2002,5.676,12.2864352,6.151,36,1.278
PEHG.F,31/12/2003,5.972,30.589454,8.934,26,0.492
PEHG.F,31/12/2004,6.616,41.15521676,14.726,28,0.491
PEHG.F,31/12/2005,7.425,42.990584,18.853,36,1.03
PEHG.F,31/12/2006,8.691,66.2037,24.435,35,1.353
PEHG.F,31/12/2007,16.206,68.0175,39.612,78,1.241
PEHG.F,31/12/2008,18.808,37.72704,49.407,95,1.757
PEHG.F,31/12/2009,18.122,52.96296,42.56,113,3.802
PEHG.F,31/12/2010,18.18758,48.419391,40.34866,91,3.295
PEHG.F,31/12/2011,18.53246,38.9967,47.86247,79,4.288
PEHG.F,31/12/2012,15.95986,29.0189862,42.19131,85,4.851
PEHG.F,31/12/2013,15.07655,32.28564,47.12127,81,1.105
PEHG.F,31/12/2014,16.22461,36.6369462,58.73124,88,1.72
PEHG.F,31/12/2015,16.64166,44.292996,64.3779,87,0.82
PEHG.F,31/12/2016,15.20077,38.0898,76.22773,,3.116
PEHG.F,31/12/2017,9.5859,53.5071,72.10829,,3.784
PEHG.F,31/12/2018,11.72562,40.26636,122.71636,,2.802
PEHG.F,31/12/2019,18.81648,31.19736,120.45798,,4.055
PEHG.F,31/12/2020,15.64,37.36428,117.9,,4.749
PEHG.F,31/12/2021,16.594,47.1588,116.575,,3.302
BEZ.DE,31/12/1998,,58.79868415,,,
BEZ.DE,31/12/1999,83.122274,28.8,202.628087,805,0
BEZ.DE,31/12/2000,83.798714,18.72,246.638058,862,1.247040898
BEZ.DE,31/12/2001,84.625473,20.208,202.887824,785,1.632043685
BEZ.DE,31/12/2002,85.88274,16.8,204.565884,768,2.016023888
BEZ.DE,31/12/2003,85.854,24.672,190.543,762,2.016
BEZ.DE,31/12/2004,86.464,18.72,193.58,768,1.152
BEZ.DE,31/12/2005,77.776,26.016,180.137,760,0.72
BEZ.DE,31/12/2006,84.901,27.552,179.965,696,0
BEZ.DE,31/12/2007,82.334,18.528,179.753,698,1.92
BEZ.DE,31/12/2008,70.193,6.72,185.767,717,0.96
BEZ.DE,31/12/2009,47.743,13.44,199.062,629,0
BEZ.DE,31/12/2010,51.568,25.584,173.652,487,0
BEZ.DE,31/12/2011,58.378,20.4816,158.891,461,1.872
BEZ.DE,31/12/2012,64.047,28.8,145.864,469,0.624
BEZ.DE,31/12/2013,52.979,20.832,147.669,480,8.352
BEZ.DE,31/12/2014,43.526,19.824,152.543,468,1.152
BEZ.DE,31/12/2015,44.915,74.784,153.456,503,0.96
BEZ.DE,31/12/2016,43.794,73.44,158.549,491,1.536
BEZ.DE,31/12/2017,45.227,79.0944,170.025,487,1.88
BEZ.DE,31/12/2018,44.589,59.712,160.363,484,2.348
BEZ.DE,31/12/2019,47.409,65.664,162.167,487,2.067
BEZ.DE,31/12/2020,49.2,52.97622201,167.4,497,2.63
BEZ.DE,31/12/2021,47.24,60.864,154.591,507,2.63
DREGa.F,31/12/1999,22.120537,,2.958847,0,
DREGa.F,31/12/2000,67.771243,207.9,10.36031,0,0.944867396
DREGa.F,31/12/2001,102.028319,170.2008,32.948168,0,4.015686435
DREGa.F,31/12/2002,97.852,77.616,47.086,18,5.375
DREGa.F,31/12/2003,28.786,66.480506,54.09,18,0.58
DREGa.F,31/12/2004,28.786,30.8733,54.09,18,0.58
DREGa.F,31/12/2005,-1.728,49.39728,46.733,3,
DREGa.F,31/12/2006,30.388,86.239418,73.709,32,
DREGa.F,31/12/2007,37.267,78.21236,51.72,32,
DREGa.F,31/12/2008,52.834,53.307898,61.011,17,
DREGa.F,31/12/2009,12.692,34.98974,39.283,40,
DREGa.F,31/12/2010,17.201,25.72775,45.885,,
DREGa.F,31/12/2011,14.208,10.085278,33.515,39,
DREGa.F,31/12/2012,18.231,8.23288,38.427,43,
DREGa.F,31/12/2013,27.237,8.4592842,36.039,46,
DREGa.F,31/12/2014,40.281,14.40754,46.576,43,
DREGa.F,31/12/2015,56.044,26.139394,43.758,42,
DREGa.F,31/12/2016,70.923,23.66953,47.456,,0.008
DREGa.F,31/12/2017,89.603,59.276736,54.654,48,0
DREGa.F,31/12/2018,143.098,84.38702,82.711,45,
DREGa.F,31/12/2019,343.106,236.6953,260.307,48,
DREGa.F,31/12/2020,405.697,189.35624,94.15,49,
DREGa.F,31/12/2021,435.495,292.26724,57.892,48,0.823
OSPGk.DE,31/12/2000,3.439461,,1.644315,42,
OSPGk.DE,31/12/2001,88.442,,6.567,109,
OSPGk.DE,31/12/2002,60.804,,3.528,161,
OSPGk.DE,31/12/2003,67.125,,19.059,212,
OSPGk.DE,31/12/2004,67.125,63.25110855,19.059,212,
OSPGk.DE,31/12/2005,33.145,31.972514,18.686,189,0
OSPGk.DE,31/12/2006,36.092,36.540016,20.861,199,34.206
